$GPRMC,031507.682,A,1513.1473,N,14543.0215,E,5.07,208.77,020217,,,A*6A
$GPRMC,031508.678,A,1513.1452,N,14543.0181,E,3.65,211.92,020217,,,A*6C
$MOTION,206.00,0.79,-0.45,-0.73,-62.63,-7.08,10.79,0.29,-0.19,-0.07
$MOTION,193.00,0.97,-0.05,-0.06,-0.41,4.22,19.20,0.28,-0.18,-0.08
$MOTION,192.00,0.97,-0.03,-0.09,-2.08,2.30,9.81,0.26,-0.18,-0.08
$MOTION,199.00,0.96,-0.01,-0.08,-2.83,0.50,5.17,0.26,-0.18,-0.07
$MOTION,230.00,1.00,-0.03,-0.05,-13.23,-14.67,-24.54,0.27,-0.19,-0.07
$GPRMC,031513.672,A,1513.1459,N,14543.0164,E,0.13,218.29,020217,,,A*67
$MOTION,207.00,0.97,-0.06,-0.06,0.40,4.60,20.91,0.28,-0.19,-0.07
$MOTION,206.00,0.98,0.17,-0.03,-9.00,-4.71,-4.30,0.25,-0.19,-0.08
$MOTION,192.00,0.92,0.04,-0.09,-2.30,0.76,5.15,0.25,-0.20,-0.08
$MOTION,192.00,0.89,0.08,-0.08,-3.88,-0.84,7.45,0.25,-0.19,-0.08
$MOTION,227.00,0.95,0.10,-0.11,-2.67,-0.22,7.45,0.23,-0.20,-0.08
$GPRMC,031515.000,A,1513.1457,N,14543.0166,E,0.17,218.29,020217,,,A*6A
$MOTION,205.00,0.95,0.09,-0.12,-3.07,0.59,5.81,0.23,-0.19,-0.08
$MOTION,192.00,0.97,0.08,-0.11,-2.09,-0.24,4.74,0.23,-0.20,-0.08
$MOTION,192.00,0.94,0.08,-0.12,-2.85,1.50,6.67,0.23,-0.19,-0.08
$MOTION,192.00,0.94,0.10,-0.12,-2.50,0.47,6.64,0.23,-0.20,-0.08
$MOTION,192.00,0.97,0.13,-0.11,-3.08,0.58,7.37,0.23,-0.20,-0.09
$MOTION,226.00,0.96,0.16,-0.11,-2.91,0.84,6.13,0.22,-0.20,-0.08
$MOTION,232.00,0.95,0.17,-0.10,-2.20,0.55,8.28,0.22,-0.20,-0.09
$GPRMC,031516.000,A,1513.1457,N,14543.0168,E,0.05,218.29,020217,,,A*64
$MOTION,211.00,0.95,0.16,-0.12,-2.83,0.68,5.63,0.22,-0.20,-0.08
$MOTION,192.00,0.94,0.15,-0.12,-3.10,0.49,5.89,0.22,-0.20,-0.07
$MOTION,192.00,0.95,0.14,-0.12,-2.56,0.34,5.17,0.22,-0.20,-0.08
$MOTION,222.00,0.97,0.15,-0.12,-2.73,0.54,5.64,0.22,-0.20,-0.08
$MOTION,230.00,0.96,0.15,-0.11,-2.85,0.69,5.29,0.21,-0.21,-0.08
$GPRMC,031517.000,A,1513.1457,N,14543.0171,E,0.14,218.29,020217,,,A*6D
$MOTION,206.00,0.94,0.15,-0.12,-2.92,0.01,4.70,0.22,-0.20,-0.08
$MOTION,192.00,0.95,0.16,-0.11,-3.18,0.30,5.97,0.21,-0.20,-0.08
$MOTION,193.00,0.95,0.16,-0.11,-2.53,0.06,4.79,0.21,-0.20,-0.08
$MOTION,205.00,0.94,0.14,-0.12,-3.20,0.22,7.10,0.21,-0.20,-0.08
$GPRMC,031518.000,A,1513.1459,N,14543.0172,E,0.08,218.29,020217,,,A*62
$MOTION,246.00,0.95,0.16,-0.12,-2.91,0.27,4.97,0.21,-0.20,-0.08
$MOTION,207.00,0.96,0.15,-0.13,-2.92,0.37,5.95,0.22,-0.20,-0.08
$MOTION,192.00,0.96,0.17,-0.12,-2.91,0.02,5.60,0.22,-0.20,-0.08
$MOTION,192.00,0.95,0.16,-0.12,-2.83,-0.16,5.46,0.21,-0.20,-0.08
$MOTION,224.00,0.96,0.17,-0.10,-2.94,0.02,5.11,0.21,-0.20,-0.08
$GPRMC,031519.000,A,1513.1460,N,14543.0171,E,0.23,218.29,020217,,,A*63
$MOTION,206.00,0.94,0.16,-0.13,-2.88,0.17,5.73,0.21,-0.20,-0.08
$MOTION,192.00,0.92,0.16,-0.13,-2.97,-0.54,4.94,0.22,-0.20,-0.08
$MOTION,192.00,0.95,0.16,-0.12,-2.66,0.15,4.39,0.22,-0.20,-0.08
$MOTION,192.00,0.96,0.14,-0.12,-2.89,0.36,5.44,0.21,-0.20,-0.08
$MOTION,227.00,0.95,0.16,-0.12,-2.70,0.18,4.54,0.22,-0.20,-0.08
$GPRMC,031520.000,A,1513.1461,N,14543.0172,E,0.26,218.29,020217,,,A*6E
$MOTION,205.00,0.95,0.16,-0.12,-2.94,0.20,5.14,0.21,-0.20,-0.08
$MOTION,192.00,0.94,0.15,-0.13,-2.77,0.23,4.79,0.21,-0.20,-0.08
$MOTION,192.00,0.94,0.16,-0.12,-2.42,0.23,4.66,0.21,-0.20,-0.08
$MOTION,200.00,0.95,0.16,-0.12,-2.53,0.59,5.53,0.21,-0.20,-0.08
$MOTION,234.00,0.95,0.17,-0.12,-3.26,0.16,5.18,0.21,-0.20,-0.08
$GPRMC,031521.000,A,1513.1460,N,14543.0172,E,0.18,218.29,020217,,,A*63
$MOTION,204.00,0.96,0.17,-0.11,-3.40,0.31,5.87,0.21,-0.20,-0.08
$MOTION,192.00,0.95,0.16,-0.13,-2.25,0.35,5.26,0.21,-0.20,-0.09
$MOTION,192.00,0.96,0.19,-0.20,-0.13,-5.30,3.69,0.19,-0.20,-0.08
$MOTION,193.00,0.91,0.26,-0.15,0.93,-0.04,4.08,0.19,-0.20,-0.08
$MOTION,228.00,0.94,0.21,-0.13,-2.53,0.28,5.50,0.19,-0.20,-0.08
$GPRMC,031522.000,A,1513.1461,N,14543.0174,E,0.20,218.29,020217,,,A*6C
$MOTION,206.00,0.91,0.20,-0.14,-1.21,1.47,4.96,0.20,-0.20,-0.08
$MOTION,192.00,0.95,0.21,-0.14,-3.37,-0.73,4.02,0.19,-0.20,-0.07
$MOTION,192.00,0.94,0.20,-0.12,-2.96,0.10,4.66,0.20,-0.20,-0.08
$MOTION,227.00,0.95,0.13,-0.12,0.90,4.49,-11.40,0.20,-0.20,-0.08
$MOTION,205.00,0.95,0.12,-0.11,-4.02,-6.01,-9.70,0.24,-0.19,-0.08
$GPRMC,031523.000,A,1513.1462,N,14543.0174,E,0.22,218.29,020217,,,A*6C
$MOTION,204.00,0.99,-0.02,-0.13,-0.14,2.33,0.66,0.27,-0.18,-0.08
$MOTION,192.00,0.98,-0.06,-0.13,-5.68,-2.90,-0.70,0.29,-0.18,-0.08
$MOTION,217.00,0.89,-0.17,-0.12,10.29,1.39,11.88,0.30,-0.16,-0.09
$MOTION,205.00,0.92,-0.11,-0.13,-11.20,1.47,20.38,0.30,-0.17,-0.09
$MOTION,203.00,1.00,-0.05,-0.12,-4.28,0.49,4.84,0.28,-0.18,-0.08
$GPRMC,031524.000,A,1513.1462,N,14543.0175,E,0.13,218.29,020217,,,A*68
$MOTION,205.00,0.96,-0.02,-0.09,-6.15,0.73,-0.46,0.28,-0.18,-0.09
$MOTION,192.00,0.95,-0.01,0.00,-7.81,-2.03,0.72,0.28,-0.18,-0.08
$MOTION,192.00,1.00,-0.13,-0.17,-16.13,-3.51,-28.25,0.30,-0.17,-0.10
$MOTION,226.00,0.95,-0.14,-0.11,-3.48,1.82,12.70,0.31,-0.17,-0.08
$GPRMC,031525.000,A,1513.1463,N,14543.0175,E,0.10,218.29,020217,,,A*6B
$MOTION,253.00,0.90,-0.01,-0.11,5.67,2.42,23.61,0.28,-0.18,-0.09
$MOTION,193.00,0.97,-0.02,-0.13,-2.20,0.43,10.30,0.27,-0.18,-0.09
$MOTION,192.00,0.96,-0.00,-0.13,-0.38,0.88,7.13,0.27,-0.19,-0.09
$MOTION,193.00,0.96,-0.03,-0.14,-1.48,1.02,6.42,0.26,-0.19,-0.09
$MOTION,229.00,0.94,0.02,-0.12,-3.96,0.15,4.80,0.26,-0.19,-0.09
$GPRMC,031526.000,A,1513.1465,N,14543.0175,E,0.14,218.29,020217,,,A*6A
$MOTION,205.00,0.96,0.01,-0.13,-3.07,0.33,5.26,0.26,-0.18,-0.09
$MOTION,192.00,0.96,0.01,-0.14,-2.99,0.40,5.32,0.26,-0.19,-0.09
$MOTION,192.00,0.96,0.00,-0.13,-3.25,0.43,5.57,0.26,-0.19,-0.09
$MOTION,192.00,0.97,0.01,-0.13,-3.44,0.41,5.49,0.26,-0.18,-0.08
$MOTION,227.00,0.96,0.01,-0.13,-3.34,0.35,5.53,0.26,-0.18,-0.08
$GPRMC,031527.000,A,1513.1466,N,14543.0175,E,0.08,218.29,020217,,,A*65
$MOTION,205.00,0.95,0.01,-0.14,-3.45,0.30,5.11,0.26,-0.18,-0.09
$MOTION,192.00,0.94,0.04,-0.15,-7.49,0.94,10.12,0.26,-0.19,-0.08
$MOTION,192.00,0.96,0.01,-0.16,-3.19,0.42,5.53,0.25,-0.18,-0.08
$MOTION,192.00,0.98,-0.01,-0.03,-2.16,1.07,6.92,0.25,-0.19,-0.08
$MOTION,225.00,0.94,0.04,-0.13,-3.27,-0.25,4.85,0.26,-0.19,-0.08
$GPRMC,031528.000,A,1513.1466,N,14543.0176,E,0.04,218.29,020217,,,A*65
$MOTION,205.00,0.97,0.01,-0.13,-3.40,0.22,5.93,0.25,-0.19,-0.08
$MOTION,192.00,0.98,-0.01,-0.14,-2.85,0.04,2.44,0.26,-0.19,-0.09
$MOTION,192.00,0.96,0.06,-0.10,-2.86,0.66,6.95,0.26,-0.19,-0.09
$MOTION,206.00,0.93,0.02,-0.14,-2.89,0.26,4.42,0.25,-0.19,-0.09
$MOTION,232.00,0.97,0.00,-0.14,-3.22,0.08,6.08,0.25,-0.19,-0.09
$GPRMC,031529.000,A,1513.1466,N,14543.0175,E,0.12,218.29,020217,,,A*60
$MOTION,204.00,0.96,0.03,-0.13,-3.16,0.27,5.46,0.25,-0.19,-0.09
$MOTION,192.00,0.95,0.03,-0.14,-2.96,0.18,5.20,0.25,-0.19,-0.08
$MOTION,192.00,0.97,0.02,-0.13,-2.94,0.10,5.22,0.26,-0.19,-0.08
$MOTION,222.00,0.95,0.02,-0.15,-2.57,0.24,3.83,0.25,-0.19,-0.08
$MOTION,204.00,0.95,0.03,-0.16,-2.14,0.57,4.44,0.25,-0.19,-0.08
$GPRMC,031530.000,A,1513.1467,N,14543.0175,E,0.16,218.29,020217,,,A*6D
$MOTION,205.00,0.97,0.05,-0.14,-4.59,-1.40,3.45,0.25,-0.19,-0.08
$MOTION,194.00,0.92,0.08,-0.11,0.51,0.54,-2.33,0.26,-0.19,-0.08
$MOTION,209.00,0.99,0.03,-0.11,-2.74,-0.95,8.94,0.26,-0.19,-0.08
$MOTION,205.00,0.98,0.04,-0.13,-3.06,2.98,8.25,0.25,-0.19,-0.08
$MOTION,222.00,0.96,0.05,-0.12,-2.71,0.72,4.85,0.22,-0.19,-0.08
$GPRMC,031531.000,A,1513.1468,N,14543.0176,E,0.09,218.29,020217,,,A*6E
$MOTION,206.00,0.95,0.04,-0.13,-1.78,1.38,3.53,0.26,-0.19,-0.09
$MOTION,192.00,0.91,0.06,-0.14,-2.16,1.40,3.35,0.26,-0.19,-0.09
$MOTION,203.00,0.97,0.02,-0.13,-3.33,0.07,4.48,0.26,-0.19,-0.08
$MOTION,206.00,0.96,0.04,-0.12,-2.69,0.52,5.60,0.26,-0.19,-0.08
$MOTION,207.00,0.99,0.00,-0.15,-4.33,-0.67,8.16,0.25,-0.19,-0.09
$GPRMC,031532.000,A,1513.1468,N,14543.0176,E,0.07,218.29,020217,,,A*63
$MOTION,208.00,0.97,0.03,-0.13,-2.65,0.93,5.14,0.25,-0.19,-0.08
$MOTION,192.00,0.96,0.04,-0.13,-2.71,0.58,6.35,0.25,-0.19,-0.08
$MOTION,206.00,0.95,0.04,-0.14,-2.95,0.13,5.20,0.25,-0.19,-0.08
$GPRMC,031533.000,A,1513.1468,N,14543.0178,E,0.10,218.29,020217,,,A*6A
$MOTION,212.00,0.92,0.04,-0.18,-3.54,0.28,4.81,0.25,-0.19,-0.08
$MOTION,195.00,0.97,0.06,-0.18,-7.37,0.18,2.68,0.24,-0.19,-0.09
$MOTION,192.00,0.94,0.06,-0.16,-2.56,0.59,6.54,0.25,-0.19,-0.09
$MOTION,192.00,0.98,0.08,-0.12,-3.43,0.40,5.70,0.25,-0.19,-0.08
$MOTION,205.00,0.94,0.06,-0.16,-3.53,0.15,5.57,0.25,-0.19,-0.08
$MOTION,230.00,0.97,0.05,-0.15,-3.15,0.51,6.23,0.25,-0.19,-0.08
$MOTION,205.00,0.96,0.06,-0.13,-2.68,0.22,4.82,0.25,-0.19,-0.09
$GPRMC,031534.000,A,1513.1468,N,14543.0180,E,0.08,218.29,020217,,,A*63
$MOTION,204.00,0.94,0.06,-0.13,-3.07,0.19,5.29,0.25,-0.19,-0.08
$MOTION,194.00,0.96,0.05,-0.14,-2.84,0.18,4.65,0.25,-0.19,-0.08
$MOTION,209.00,0.96,0.07,-0.13,-2.91,0.55,5.38,0.24,-0.19,-0.08
$MOTION,205.00,0.96,0.01,-0.13,-2.77,0.39,5.66,0.24,-0.19,-0.09
$GPRMC,031535.000,A,1513.1468,N,14543.0181,E,0.14,218.29,020217,,,A*6E
$MOTION,212.00,0.97,0.04,-0.15,-0.19,-1.17,6.12,0.24,-0.19,-0.08
$MOTION,201.00,0.96,0.06,-0.12,-2.72,0.42,5.50,0.24,-0.19,-0.09
$MOTION,192.00,0.93,0.11,-0.11,-2.77,1.00,7.10,0.24,-0.19,-0.09
$MOTION,192.00,0.96,0.09,-0.12,-2.39,0.85,4.06,0.24,-0.19,-0.09
$MOTION,226.00,0.96,0.06,-0.13,-2.27,0.89,6.05,0.24,-0.19,-0.09
$GPRMC,031536.000,A,1513.1469,N,14543.0180,E,0.21,218.29,020217,,,A*6B
$MOTION,204.00,0.97,0.06,-0.15,11.16,-0.20,15.02,0.24,-0.19,-0.09
$MOTION,192.00,0.97,0.09,-0.10,2.37,-3.01,8.00,0.23,-0.19,-0.11
$MOTION,192.00,0.93,0.05,-0.11,-1.39,-1.39,6.01,0.23,-0.19,-0.11
$MOTION,192.00,0.97,0.10,-0.09,-0.35,2.83,5.76,0.23,-0.19,-0.11
$MOTION,228.00,0.91,0.16,-0.09,-0.45,-12.94,5.02,0.22,-0.19,-0.11
$GPRMC,031537.000,A,1513.1469,N,14543.0180,E,0.12,218.29,020217,,,A*6A
$MOTION,248.00,0.93,0.11,-0.06,-3.59,0.73,5.00,0.23,-0.18,-0.11
$MOTION,192.00,0.97,0.16,-0.07,-2.60,0.14,4.76,0.23,-0.19,-0.11
$MOTION,192.00,1.06,0.23,0.18,-5.15,2.09,7.87,0.22,-0.19,-0.11
$MOTION,196.00,0.93,0.15,-0.08,-5.43,-1.23,3.78,0.23,-0.18,-0.11
$MOTION,230.00,0.88,0.14,-0.13,-5.00,0.53,5.54,0.23,-0.18,-0.11
$GPRMC,031538.000,A,1513.1469,N,14543.0181,E,0.22,218.29,020217,,,A*67
$MOTION,205.00,0.98,0.15,-0.08,-4.85,2.78,5.18,0.22,-0.19,-0.11
$MOTION,192.00,0.94,0.14,-0.11,-3.21,0.41,4.87,0.22,-0.19,-0.11
$MOTION,194.00,0.96,0.11,-0.11,-1.92,1.00,5.54,0.23,-0.19,-0.10
$MOTION,206.00,0.96,0.14,-0.10,-2.87,0.60,5.08,0.22,-0.18,-0.10
$MOTION,231.00,0.97,0.12,-0.10,-3.04,0.50,5.67,0.23,-0.19,-0.11
$GPRMC,031539.000,A,1513.1470,N,14543.0182,E,0.24,218.29,020217,,,A*6B
$MOTION,204.00,0.96,0.13,-0.10,-3.13,0.07,5.69,0.23,-0.19,-0.10
$MOTION,193.00,0.96,0.12,-0.10,-2.94,0.06,4.80,0.23,-0.18,-0.10
$MOTION,193.00,0.95,0.12,-0.11,-2.83,0.73,5.81,0.23,-0.19,-0.10
$MOTION,192.00,0.94,0.12,-0.10,-3.13,0.46,5.61,0.23,-0.19,-0.10
$MOTION,229.00,0.96,0.08,-0.08,-4.98,1.56,9.82,0.22,-0.19,-0.10
$GPRMC,031540.000,A,1513.1470,N,14543.0184,E,0.24,218.29,020217,,,A*63
$MOTION,205.00,0.97,0.13,-0.11,-3.48,0.19,5.23,0.23,-0.19,-0.10
$MOTION,192.00,0.97,0.12,-0.10,-3.22,0.62,5.23,0.22,-0.19,-0.11
$MOTION,192.00,0.97,0.11,-0.11,-3.04,0.40,6.52,0.23,-0.19,-0.10
$MOTION,201.00,0.95,0.09,-0.11,-5.47,-0.07,1.40,0.24,-0.20,-0.11
$MOTION,231.00,0.95,0.08,-0.25,-3.86,0.40,6.70,0.24,-0.20,-0.09
$GPRMC,031541.000,A,1513.1470,N,14543.0185,E,0.19,218.29,020217,,,A*6D
$MOTION,206.00,0.85,0.28,-0.10,3.18,-10.69,18.39,0.23,-0.19,-0.11
$MOTION,193.00,0.97,0.14,-0.05,3.81,3.03,11.96,0.22,-0.19,-0.10
$MOTION,192.00,0.93,0.12,-0.08,-3.64,0.67,7.36,0.22,-0.19,-0.10
$MOTION,216.00,1.03,0.12,-0.09,-3.06,1.64,5.40,0.22,-0.19,-0.10
$MOTION,230.00,0.95,0.14,-0.09,-3.40,0.08,5.76,0.22,-0.19,-0.11
$GPRMC,031542.000,A,1513.1471,N,14543.0185,E,0.16,218.29,020217,,,A*60
$MOTION,206.00,0.96,0.13,-0.08,-2.64,1.64,6.09,0.22,-0.19,-0.11
$MOTION,192.00,0.96,0.16,-0.09,-2.98,0.64,5.78,0.22,-0.19,-0.11
$MOTION,192.00,0.96,0.14,-0.09,-2.83,0.38,4.78,0.22,-0.19,-0.11
$MOTION,217.00,0.95,0.14,-0.09,-2.74,0.20,5.05,0.21,-0.19,-0.10
$MOTION,204.00,0.96,0.13,-0.09,-3.35,-0.09,5.59,0.22,-0.19,-0.10
$GPRMC,031543.000,A,1513.1471,N,14543.0185,E,0.21,218.29,020217,,,A*65
$MOTION,207.00,0.95,0.14,-0.08,-3.30,0.52,5.46,0.22,-0.19,-0.10
$MOTION,192.00,0.93,0.13,-0.09,-1.61,1.81,4.54,0.22,-0.19,-0.10
$MOTION,199.00,0.97,0.14,-0.11,1.01,1.27,5.02,0.22,-0.19,-0.10
$MOTION,231.00,0.94,0.15,-0.10,-3.69,1.88,5.26,0.22,-0.19,-0.11
$MOTION,206.00,0.95,0.13,-0.10,-3.82,0.49,4.62,0.22,-0.19,-0.11
$GPRMC,031544.000,A,1513.1472,N,14543.0185,E,0.34,218.29,020217,,,A*65
$MOTION,204.00,0.97,0.13,-0.11,-3.51,-0.04,6.05,0.22,-0.19,-0.10
$MOTION,192.00,0.95,0.18,-0.03,-4.88,-0.70,6.83,0.22,-0.19,-0.11
$MOTION,192.00,0.97,0.11,-0.11,-4.12,-0.91,5.91,0.22,-0.19,-0.11
$MOTION,222.00,0.99,0.21,-0.18,-3.42,0.53,5.09,0.23,-0.19,-0.11
$MOTION,204.00,0.97,0.15,0.51,-1.29,0.68,6.15,0.22,-0.19,-0.11
$GPRMC,031545.000,A,1513.1473,N,14543.0185,E,0.34,218.29,020217,,,A*65
$MOTION,206.00,0.95,0.17,-0.16,-6.45,-0.30,9.50,0.23,-0.19,-0.12
$MOTION,192.00,0.94,0.16,-0.12,-3.69,-0.90,5.94,0.23,-0.20,-0.11
$MOTION,195.00,0.96,0.16,-0.11,-2.11,0.72,4.42,0.22,-0.19,-0.11
$MOTION,228.00,0.95,0.14,-0.14,-5.45,1.85,4.67,0.22,-0.20,-0.11
$GPRMC,031546.000,A,1513.1473,N,14543.0184,E,0.34,218.29,020217,,,A*67
$MOTION,219.00,0.92,0.20,-0.25,3.30,2.20,2.48,0.23,-0.19,-0.12
$MOTION,207.00,0.92,0.15,-0.12,-4.77,-0.10,5.05,0.23,-0.19,-0.12
$MOTION,192.00,0.92,0.14,-0.14,-2.44,0.37,5.35,0.22,-0.19,-0.11
$MOTION,202.00,0.96,0.15,-0.12,-2.90,0.19,5.79,0.22,-0.19,-0.12
$MOTION,204.00,0.95,0.14,-0.12,-2.62,0.46,5.47,0.22,-0.19,-0.12
$GPRMC,031547.000,A,1513.1474,N,14543.0184,E,0.14,218.29,020217,,,A*63
$MOTION,203.00,0.97,0.12,-0.12,-4.53,-2.41,-2.09,0.25,-0.21,-0.12
$MOTION,192.00,0.99,0.12,-0.12,0.80,5.94,12.90,0.24,-0.20,-0.12
$MOTION,192.00,0.93,0.09,-0.12,-2.65,5.70,12.49,0.27,-0.21,-0.12
$MOTION,195.00,0.97,0.09,-0.13,-4.47,-1.44,6.77,0.24,-0.19,-0.12
$MOTION,204.00,0.96,0.10,-0.11,-3.89,-1.70,-12.49,0.25,-0.21,-0.12
$GPRMC,031548.000,A,1513.1475,N,14543.0184,E,0.14,218.29,020217,,,A*6D
$MOTION,206.00,0.92,0.02,-0.08,-1.28,-0.51,-16.98,0.28,-0.22,-0.12
$MOTION,192.00,0.98,-0.01,-0.19,-3.30,-3.16,1.63,0.29,-0.22,-0.11
$MOTION,192.00,0.97,0.04,-0.11,3.76,6.71,21.15,0.28,-0.21,-0.11
$MOTION,212.00,0.96,0.07,-0.13,-2.41,0.70,4.76,0.26,-0.20,-0.12
$MOTION,206.00,0.96,0.07,-0.12,-3.18,0.27,7.63,0.25,-0.19,-0.11
$GPRMC,031549.000,A,1513.1475,N,14543.0184,E,0.21,218.29,020217,,,A*6A
$MOTION,205.00,1.04,-0.01,-0.17,0.61,0.61,8.91,0.26,-0.19,-0.12
$MOTION,192.00,0.96,0.07,-0.13,-3.30,0.23,4.34,0.26,-0.19,-0.13
$MOTION,192.00,0.97,0.11,-0.04,-4.46,-0.49,6.64,0.25,-0.19,-0.11
$MOTION,192.00,0.97,0.09,-0.12,-1.01,0.67,6.68,0.25,-0.19,-0.11
$MOTION,227.00,0.94,0.09,-0.11,-2.65,0.26,5.17,0.25,-0.19,-0.12
$GPRMC,031550.000,A,1513.1475,N,14543.0183,E,0.15,218.29,020217,,,A*62
$MOTION,211.00,0.98,0.08,-0.12,-2.12,0.19,5.06,0.24,-0.18,-0.13
$MOTION,205.00,0.95,0.08,-0.12,-2.31,0.81,5.15,0.25,-0.19,-0.13
$MOTION,192.00,0.96,0.08,-0.13,-4.43,-0.31,5.29,0.25,-0.19,-0.13
$MOTION,214.00,0.94,0.07,-0.12,-4.37,-0.52,4.87,0.25,-0.19,-0.12
$MOTION,228.00,0.95,0.08,-0.12,-2.40,0.23,5.35,0.25,-0.19,-0.12
$GPRMC,031551.000,A,1513.1476,N,14543.0183,E,0.06,218.29,020217,,,A*62
$MOTION,207.00,0.96,0.08,-0.12,-2.76,0.63,4.96,0.24,-0.19,-0.12
$MOTION,192.00,0.96,0.08,-0.11,-4.10,-0.03,5.09,0.25,-0.19,-0.13
$MOTION,202.00,0.94,0.08,-0.12,-3.52,0.24,5.17,0.25,-0.19,-0.13
$MOTION,205.00,0.97,0.07,-0.12,-3.39,1.84,6.01,0.26,-0.19,-0.12
$MOTION,223.00,0.96,0.08,-0.12,-3.51,0.29,5.64,0.25,-0.19,-0.12
$GPRMC,031552.000,A,1513.1476,N,14543.0183,E,0.10,218.29,020217,,,A*66
$MOTION,205.00,0.95,0.09,-0.11,-3.90,0.10,5.58,0.25,-0.19,-0.12
$MOTION,193.00,0.95,0.09,-0.11,-5.03,-0.90,5.06,0.24,-0.19,-0.11
$MOTION,193.00,0.96,0.08,-0.11,-4.16,1.88,4.56,0.25,-0.20,-0.12
$MOTION,226.00,0.97,0.08,-0.11,-4.19,0.39,4.90,0.24,-0.19,-0.11
$MOTION,231.00,0.98,0.08,-0.12,-3.90,0.11,5.44,0.24,-0.19,-0.11
$GPRMC,031553.000,A,1513.1476,N,14543.0183,E,0.02,218.29,020217,,,A*64
$MOTION,205.00,0.96,0.08,-0.11,-3.55,0.13,4.95,0.24,-0.19,-0.11
$MOTION,192.00,0.96,0.08,-0.11,-2.80,0.23,5.38,0.24,-0.19,-0.11
$MOTION,195.00,0.90,0.17,-0.20,-3.90,1.00,6.80,0.25,-0.19,-0.12
$MOTION,227.00,0.94,0.10,-0.12,-3.13,0.07,5.82,0.25,-0.19,-0.11
$GPRMC,031554.000,A,1513.1476,N,14543.0183,E,0.05,218.29,020217,,,A*64
$MOTION,240.00,0.98,0.09,-0.14,-2.87,0.67,6.50,0.25,-0.19,-0.12
$MOTION,192.00,0.97,0.08,-0.12,-2.84,0.42,5.59,0.25,-0.20,-0.12
$MOTION,192.00,0.95,0.08,-0.11,-2.72,0.49,5.32,0.25,-0.19,-0.11
$MOTION,192.00,0.96,0.08,-0.11,-3.12,0.48,5.27,0.25,-0.19,-0.11
$MOTION,205.00,0.94,0.07,-0.11,-3.16,0.08,5.40,0.24,-0.19,-0.11
$GPRMC,031555.000,A,1513.1476,N,14543.0183,E,0.09,218.29,020217,,,A*69
$MOTION,250.00,0.96,0.08,-0.12,-2.92,0.34,5.37,0.24,-0.19,-0.12
$MOTION,208.00,0.95,0.07,-0.13,-4.02,0.31,4.66,0.25,-0.19,-0.12
$MOTION,192.00,0.98,0.10,-0.12,-2.75,0.55,5.56,0.24,-0.19,-0.11
$MOTION,211.00,0.96,0.07,-0.12,-2.80,0.23,5.58,0.24,-0.19,-0.11
